index,xo,yo,xd,yd,volume
6260,-73.696777,45.546268,-73.597322,45.626177,89
6261,-73.538631,45.672761,-73.894636,45.42105,36
6262,-73.861576,45.482591,-73.838364,45.482458,19
6263,-73.711334,45.505257,-73.614345,45.558375,84
6264,-73.612368,45.534387,-73.767982,45.455283,66
6265,-73.609314,45.632462,-73.57831,45.479434,62
6266,-73.842876,45.469579,-73.634629,45.606006,69
6267,-73.628615,45.484365,-73.838462,45.500684,77
6268,-73.654444,45.427093,-73.870115,45.436026,48
6269,-73.81026,45.434087,-73.594227,45.559023,32
6270,-73.555131,45.548866,-73.936784,45.477803,34
6271,-73.902989,45.429313,-73.491889,45.685009,50
6272,-73.743335,45.518605,-73.557804,45.614278,39
6273,-73.695742,45.437202,-73.739581,45.43895,60
6274,-73.622243,45.511231,-73.557867,45.525583,21
6275,-73.600399,45.637031,-73.61357,45.521979,44
6276,-73.537791,45.603467,-73.591038,45.43508,31
6277,-73.862799,45.498473,-73.533212,45.670528,66
6278,-73.598621,45.427274,-73.608884,45.441638,45
6279,-73.663705,45.479743,-73.662401,45.509122,49
6280,-73.635444,45.54432,-73.809192,45.51086,16
6281,-73.564666,45.586328,-73.653116,45.455878,9
6282,-73.870961,45.449243,-73.804954,45.489375,47
6283,-73.599263,45.570562,-73.828571,45.501589,62
6284,-73.57006,45.539588,-73.575131,45.515026,52
6285,-73.608765,45.469552,-73.642633,45.507227,9
6286,-73.54815,45.591413,-73.602687,45.479633,27
6287,-73.829252,45.497404,-73.578778,45.472951,76
6288,-73.822193,45.45912,-73.702454,45.446712,34
6289,-73.679229,45.498134,-73.639186,45.422165,82
6290,-73.775037,45.488511,-73.566868,45.537532,24
6291,-73.604459,45.452444,-73.573502,45.526483,71
6292,-73.561697,45.646342,-73.542056,45.602037,15
6293,-73.557277,45.506877,-73.529606,45.648749,1
6294,-73.533075,45.570465,-73.547389,45.461059,42
6295,-73.615143,45.435265,-73.6167,45.616168,40
6296,-73.880061,45.470334,-73.686171,45.498786,50
6297,-73.56983,45.565321,-73.755326,45.47749,41
6298,-73.572043,45.565998,-73.668639,45.529912,6
6299,-73.717465,45.530402,-73.8867,45.432404,92
6300,-73.732842,45.456101,-73.814546,45.437512,3
6301,-73.700058,45.497022,-73.693226,45.544442,20
6302,-73.763488,45.441782,-73.693245,45.499996,97
6303,-73.594598,45.480019,-73.89877,45.436229,65
6304,-73.803841,45.45603,-73.644483,45.482121,58
6305,-73.569623,45.547155,-73.680538,45.515762,88
6306,-73.509306,45.647144,-73.891634,45.46256,23
6307,-73.724811,45.520664,-73.780911,45.449024,24
6308,-73.955239,45.406047,-73.58465,45.462678,65
6309,-73.671935,45.524452,-73.741334,45.522573,23
6310,-73.554303,45.530053,-73.536114,45.467672,62
6311,-73.866932,45.453853,-73.802903,45.442727,98
6312,-73.569276,45.537052,-73.579013,45.568914,65
6313,-73.667891,45.47453,-73.720096,45.438973,10
6314,-73.887462,45.488968,-73.568566,45.486491,20
6315,-73.681126,45.53234,-73.781939,45.456605,25
6316,-73.593489,45.606862,-73.559068,45.603455,27
6317,-73.878622,45.497884,-73.687653,45.537439,53
6318,-73.636887,45.518007,-73.811568,45.464388,64
6319,-73.621019,45.619026,-73.642544,45.474373,11
6320,-73.706257,45.502434,-73.628967,45.520858,39
6321,-73.784529,45.49708,-73.624186,45.481642,45
6322,-73.582808,45.520465,-73.697781,45.539049,2
6323,-73.607728,45.554481,-73.53865,45.582467,74
6324,-73.707799,45.522405,-73.548142,45.618122,62
6325,-73.78511,45.508076,-73.608621,45.632993,13
6326,-73.824256,45.513122,-73.687235,45.514205,91
6327,-73.804105,45.456758,-73.793192,45.460126,27
6328,-73.553929,45.643517,-73.881486,45.417024,24
6329,-73.557476,45.493248,-73.620211,45.565825,70
6330,-73.632394,45.465243,-73.827456,45.504183,81
6331,-73.632668,45.604135,-73.55734,45.487319,7
6332,-73.638728,45.432928,-73.704363,45.503963,58
6333,-73.576492,45.657172,-73.623313,45.419289,86
6334,-73.555152,45.612624,-73.571806,45.603025,29
6335,-73.684839,45.497334,-73.515713,45.63346,81
6336,-73.533998,45.520408,-73.559521,45.484462,1
6337,-73.645398,45.456021,-73.720626,45.520292,48
6338,-73.64629,45.567597,-73.647039,45.421755,41
6339,-73.51585,45.603583,-73.553366,45.605407,23
6340,-73.674782,45.534146,-73.857584,45.488131,52
6341,-73.646795,45.451965,-73.537294,45.556396,39
6342,-73.900292,45.442845,-73.626061,45.467854,1
6343,-73.832029,45.477534,-73.598469,45.484504,3
6344,-73.583109,45.488,-73.77683,45.45327,85
6345,-73.644684,45.518607,-73.551659,45.665416,23
6346,-73.813859,45.510918,-73.619035,45.473169,92
6347,-73.84235,45.513799,-73.893605,45.439616,5
6348,-73.587569,45.57903,-73.640273,45.482145,46
6349,-73.599604,45.487514,-73.822269,45.478046,19
6350,-73.508063,45.58616,-73.73009,45.514287,87
6351,-73.607374,45.621084,-73.553751,45.565213,24
6352,-73.866913,45.477912,-73.524657,45.591266,34
6353,-73.568352,45.621321,-73.575752,45.558694,97
6354,-73.678453,45.511501,-73.515698,45.605227,12
6355,-73.859181,45.459894,-73.951053,45.408351,23
6356,-73.86418,45.431243,-73.658568,45.474409,85
6357,-73.541094,45.458686,-73.711262,45.437328,94
6358,-73.705733,45.495311,-73.554562,45.524582,54
6359,-73.672671,45.431754,-73.543367,45.458323,46
6360,-73.579804,45.531986,-73.816069,45.499,66
6361,-73.566771,45.48756,-73.886517,45.450586,68
6362,-73.761081,45.445972,-73.841864,45.498804,34
6363,-73.638033,45.470561,-73.603523,45.574711,97
6364,-73.591793,45.598894,-73.887433,45.431751,49
6365,-73.586475,45.451301,-73.61626,45.54025,99
6366,-73.548997,45.464394,-73.706812,45.489211,2
6367,-73.822242,45.459235,-73.574875,45.642663,14
6368,-73.634493,45.588326,-73.879967,45.417926,77
6369,-73.553796,45.460694,-73.649755,45.482568,87
6370,-73.570058,45.600219,-73.621626,45.486249,1
6371,-73.598316,45.425301,-73.779451,45.450087,79
6372,-73.86838,45.470261,-73.877183,45.446965,13
6373,-73.745783,45.442214,-73.672597,45.541846,56
6374,-73.680063,45.521494,-73.591859,45.583619,40
6375,-73.832838,45.49001,-73.780489,45.504047,66
6376,-73.951734,45.41128,-73.894381,45.416231,86
6377,-73.629598,45.485991,-73.611718,45.583994,22
6378,-73.616818,45.612895,-73.586841,45.519581,29
6379,-73.717465,45.530402,-73.509913,45.655535,71
6380,-73.666601,45.545663,-73.82038,45.451034,3
6381,-73.570262,45.60678,-73.588071,45.491269,53
6382,-73.607071,45.516767,-73.663777,45.475076,6
6383,-73.59452,45.530478,-73.577685,45.643518,8
6384,-73.571597,45.588645,-73.856494,45.469605,36
6385,-73.624254,45.544342,-73.571936,45.566019,64
6386,-73.572641,45.448602,-73.6145,45.538232,55
6387,-73.627349,45.60974,-73.619586,45.468623,48
6388,-73.692878,45.512946,-73.840562,45.47321,78
6389,-73.648178,45.477924,-73.569906,45.447922,52
6390,-73.506037,45.67997,-73.603375,45.625795,42
6391,-73.599723,45.472315,-73.600549,45.534047,67
6392,-73.917201,45.428949,-73.653693,45.567836,73
6393,-73.697571,45.439626,-73.861159,45.455002,63
6394,-73.640912,45.504926,-73.805904,45.511976,52
6395,-73.686695,45.522416,-73.594293,45.535662,94
6396,-73.587932,45.523007,-73.81803,45.436656,6
6397,-73.86098,45.443409,-73.593399,45.454201,90
6398,-73.83892,45.471623,-73.611235,45.537895,26
6399,-73.561255,45.509336,-73.580999,45.566645,33
6400,-73.814776,45.483882,-73.555611,45.493037,8
6401,-73.504944,45.647104,-73.858635,45.482248,25
6402,-73.55165,45.657405,-73.577413,45.604472,17
6403,-73.55791,45.500434,-73.582614,45.490942,87
6404,-73.515243,45.661593,-73.649945,45.518176,79
6405,-73.499579,45.635408,-73.864782,45.485193,46
6406,-73.602672,45.571467,-73.514761,45.595766,65
6407,-73.608938,45.581263,-73.573608,45.476402,60
6408,-73.625049,45.489768,-73.650962,45.443946,58
6409,-73.715225,45.522171,-73.635142,45.506282,24
6410,-73.649619,45.490246,-73.805408,45.445954,11
6411,-73.594406,45.569928,-73.798063,45.509279,55
6412,-73.621518,45.569122,-73.700884,45.498995,96
6413,-73.561406,45.663542,-73.518686,45.664723,60
6414,-73.560469,45.513743,-73.500244,45.683889,79
6415,-73.634795,45.607439,-73.625445,45.542853,85
6416,-73.601703,45.635942,-73.646141,45.440338,79
6417,-73.679297,45.516698,-73.800595,45.507793,38
6418,-73.63192,45.571326,-73.642933,45.4944,92
6419,-73.582822,45.60928,-73.614706,45.581462,96
6420,-73.759665,45.441914,-73.665257,45.474834,31
6421,-73.557056,45.489028,-73.656298,45.534491,54
6422,-73.712341,45.517197,-73.643409,45.494616,15
6423,-73.573445,45.476127,-73.594395,45.596258,45
6424,-73.608712,45.589938,-73.708249,45.531382,74
6425,-73.653939,45.426045,-73.578766,45.490035,78
6426,-73.547477,45.626064,-73.747335,45.456268,37
6427,-73.593011,45.487362,-73.686808,45.530564,54
6428,-73.61573,45.476897,-73.671141,45.433554,42
6429,-73.544465,45.562032,-73.64352,45.539163,91
6430,-73.814294,45.44408,-73.678416,45.528898,56
6431,-73.592748,45.54762,-73.620528,45.526342,89
6432,-73.673893,45.531239,-73.685473,45.518821,47
6433,-73.571675,45.523187,-73.640784,45.570165,37
6434,-73.574013,45.501599,-73.56294,45.57326,19
6435,-73.513999,45.608662,-73.729632,45.514021,57
6436,-73.720371,45.513833,-73.611874,45.545394,48
6437,-73.588139,45.475833,-73.554118,45.587159,74
6438,-73.812223,45.496928,-73.589521,45.58262,4
6439,-73.654779,45.464361,-73.609711,45.630855,66
6440,-73.822308,45.492118,-73.619529,45.597576,18
6441,-73.599163,45.554894,-73.508864,45.633485,46
6442,-73.672146,45.433582,-73.603023,45.582478,42
6443,-73.62138,45.431218,-73.556732,45.475257,6
6444,-73.578156,45.555959,-73.545515,45.460657,32
6445,-73.850908,45.478454,-73.639998,45.603188,14
6446,-73.664391,45.438416,-73.613892,45.418894,8
6447,-73.586502,45.638443,-73.907864,45.460399,83
6448,-73.674228,45.505155,-73.672879,45.479391,41
6449,-73.847391,45.508104,-73.547265,45.460911,46
6450,-73.593864,45.467219,-73.514639,45.611381,72
6451,-73.620985,45.53873,-73.566828,45.487638,31
6452,-73.591188,45.543951,-73.579719,45.485151,34
6453,-73.569042,45.553978,-73.636676,45.572862,80
6454,-73.545508,45.580927,-73.575284,45.587682,81
6455,-73.622773,45.580482,-73.688311,45.487807,78
6456,-73.556368,45.615837,-73.559506,45.511146,22
6457,-73.75568,45.502932,-73.798622,45.489118,41
6458,-73.862258,45.458876,-73.70275,45.52435,95
6459,-73.939563,45.40384,-73.733492,45.441327,46
6460,-73.703299,45.477163,-73.812521,45.50056,87
6461,-73.618358,45.563309,-73.650253,45.446875,54
6462,-73.518752,45.672284,-73.613897,45.558733,45
6463,-73.592824,45.531311,-73.591276,45.566634,75
6464,-73.631053,45.539383,-73.599096,45.473664,97
6465,-73.691907,45.526704,-73.541258,45.550249,44
6466,-73.578274,45.53358,-73.544759,45.551491,12
6467,-73.591311,45.478573,-73.630482,45.572945,87
6468,-73.684246,45.535895,-73.612822,45.472097,24
6469,-73.927623,45.417193,-73.873059,45.434092,28
6470,-73.885283,45.426651,-73.575067,45.592102,73
6471,-73.871375,45.498586,-73.653964,45.500108,100
6472,-73.786309,45.464272,-73.632352,45.601465,75
6473,-73.862236,45.456098,-73.554576,45.553635,55
6474,-73.693264,45.443008,-73.701763,45.498977,10
6475,-73.621824,45.48005,-73.630242,45.446392,20
6476,-73.637891,45.486221,-73.691171,45.504978,2
6477,-73.617399,45.517692,-73.562199,45.650505,3
6478,-73.547794,45.575362,-73.54547,45.613538,11
6479,-73.523483,45.61212,-73.525022,45.594731,50
6480,-73.632693,45.428553,-73.626745,45.611848,54
6481,-73.830031,45.470223,-73.63808,45.583466,46
6482,-73.583372,45.516297,-73.878479,45.467476,11
6483,-73.582432,45.481762,-73.619008,45.511629,49
6484,-73.525212,45.608844,-73.591276,45.566634,7
6485,-73.649036,45.506912,-73.497254,45.690311,17
6486,-73.91563,45.408554,-73.643538,45.594822,98
6487,-73.544413,45.455362,-73.572293,45.542579,87
6488,-73.808204,45.457298,-73.82569,45.513004,25
6489,-73.631037,45.611498,-73.598732,45.613895,40
6490,-73.544923,45.487149,-73.6693,45.434897,81
6491,-73.645333,45.441746,-73.880353,45.453615,97
6492,-73.883958,45.416051,-73.630092,45.415366,45
6493,-73.596055,45.426796,-73.571284,45.59123,40
6494,-73.833886,45.436001,-73.906794,45.414703,64
6495,-73.546389,45.467431,-73.628947,45.569999,81
6496,-73.885851,45.462335,-73.676354,45.550232,2
6497,-73.72794,45.515475,-73.596684,45.518648,15
6498,-73.731609,45.508701,-73.492077,45.652794,26
6499,-73.619422,45.441612,-73.544402,45.471651,25
6500,-73.622097,45.519432,-73.527959,45.608253,43
6501,-73.587574,45.548079,-73.570197,45.517347,72
6502,-73.816419,45.512857,-73.672773,45.436994,24
6503,-73.61092,45.619235,-73.622857,45.616441,43
6504,-73.625281,45.624253,-73.562424,45.616769,93
6505,-73.648561,45.471163,-73.653624,45.442576,4
6506,-73.775205,45.500416,-73.5033,45.645529,79
6507,-73.618569,45.477601,-73.575416,45.524894,95
6508,-73.663481,45.444233,-73.6966,45.497581,80
6509,-73.561244,45.551144,-73.671745,45.550538,11
6510,-73.680264,45.518367,-73.628,45.607175,19
6511,-73.837088,45.45833,-73.567372,45.486962,56
6512,-73.527695,45.604602,-73.62649,45.46826,51
6513,-73.886011,45.440191,-73.934823,45.419285,27
6514,-73.847529,45.499973,-73.729179,45.503967,32
6515,-73.731213,45.520792,-73.552313,45.490813,1
6516,-73.761911,45.449723,-73.82239,45.493397,17
6517,-73.629229,45.54253,-73.533487,45.598907,64
6518,-73.637216,45.491854,-73.523121,45.566461,93
6519,-73.638557,45.593146,-73.642417,45.567485,25
6520,-73.617442,45.520514,-73.52312,45.612849,19
6521,-73.648395,45.461152,-73.751619,45.449968,92
6522,-73.606795,45.529441,-73.587011,45.449176,85
6523,-73.499953,45.684005,-73.903507,45.415637,84
6524,-73.711089,45.436364,-73.687308,45.439844,31
6525,-73.589192,45.446932,-73.883111,45.462581,75
6526,-73.637266,45.478481,-73.653733,45.494013,91
6527,-73.60215,45.563238,-73.689756,45.445507,45
6528,-73.782506,45.448487,-73.553784,45.501703,12
6529,-73.747297,45.437695,-73.597948,45.591803,42
6530,-73.761948,45.485146,-73.687799,45.539312,58
6531,-73.93689,45.404776,-73.605705,45.538599,58
6532,-73.6477,45.48065,-73.626872,45.426793,77
6533,-73.597134,45.537784,-73.67254,45.530415,43
6534,-73.536703,45.66329,-73.556354,45.54531,61
6535,-73.597561,45.450377,-73.606937,45.464944,4
6536,-73.667541,45.555087,-73.782891,45.507633,62
6537,-73.909221,45.417026,-73.578115,45.543019,98
6538,-73.495187,45.661093,-73.66692,45.551139,67
6539,-73.6454,45.527861,-73.835021,45.473455,89
6540,-73.66966,45.535407,-73.642401,45.51457,28
6541,-73.702192,45.510428,-73.862758,45.516188,65
6542,-73.8187,45.451242,-73.824257,45.431799,0
6543,-73.607875,45.420406,-73.60528,45.572759,49
6544,-73.75811,45.489868,-73.6361,45.512933,68
6545,-73.699942,45.507613,-73.81787,45.44932,25
6546,-73.690558,45.526139,-73.566739,45.496946,50
6547,-73.618711,45.437828,-73.689572,45.523255,47
6548,-73.789366,45.476401,-73.544324,45.488833,12
6549,-73.635712,45.513622,-73.587983,45.45726,81
6550,-73.597981,45.463208,-73.554396,45.458265,36
6551,-73.532022,45.55382,-73.644006,45.452274,11
6552,-73.79981,45.503049,-73.526088,45.64731,31
6553,-73.588015,45.457261,-73.599223,45.566327,28
6554,-73.624274,45.553521,-73.636929,45.499684,17
6555,-73.56741,45.532838,-73.637665,45.472223,96
6556,-73.633818,45.579458,-73.576729,45.53805,59
6557,-73.736086,45.437913,-73.58552,45.454698,27
6558,-73.797819,45.448872,-73.659845,45.565048,50
6559,-73.913239,45.501997,-73.822308,45.492118,42
6560,-73.582808,45.520465,-73.855127,45.443556,5
6561,-73.645678,45.488902,-73.676345,45.551916,88
6562,-73.836292,45.447617,-73.81094,45.492059,32
6563,-73.572283,45.452522,-73.552625,45.450614,57
6564,-73.630286,45.540701,-73.618562,45.567695,72
6565,-73.951229,45.407127,-73.630143,45.420542,79
6566,-73.685012,45.490014,-73.517071,45.6015,28
6567,-73.600957,45.594499,-73.562104,45.470343,87
6568,-73.812164,45.447112,-73.581674,45.484842,86
6569,-73.955745,45.407117,-73.596459,45.461586,85
6570,-73.58062,45.522827,-73.676423,45.496192,90
6571,-73.577579,45.534316,-73.570054,45.448119,30
6572,-73.547539,45.53006,-73.644219,45.537169,58
6573,-73.593542,45.468079,-73.680709,45.546419,66
6574,-73.628878,45.438009,-73.815922,45.461403,9
6575,-73.554119,45.531443,-73.812952,45.442433,5
6576,-73.874315,45.431015,-73.698319,45.444962,12
6577,-73.692313,45.534178,-73.595258,45.465868,35
6578,-73.573947,45.501565,-73.580922,45.566621,35
6579,-73.568086,45.528838,-73.557524,45.513554,87
6580,-73.865363,45.433704,-73.572361,45.51833,84
6581,-73.766092,45.453914,-73.613968,45.55877,86
6582,-73.56121,45.502225,-73.663298,45.557222,58
6583,-73.73334,45.522973,-73.624685,45.416866,26
6584,-73.689702,45.447982,-73.612434,45.618331,21
6585,-73.706497,45.539815,-73.645678,45.488902,33
6586,-73.615477,45.617842,-73.667204,45.458314,22
6587,-73.849861,45.470172,-73.821124,45.474723,99
6588,-73.567616,45.456079,-73.809615,45.51085,94
6589,-73.602425,45.635397,-73.566301,45.530708,12
6590,-73.490983,45.695943,-73.818825,45.499846,97
6591,-73.852515,45.428759,-73.646264,45.424175,37
6592,-73.54603,45.467761,-73.507121,45.630791,75
6593,-73.639955,45.429067,-73.6796,45.503621,57
6594,-73.55449,45.654183,-73.603134,45.58247,98
6595,-73.556126,45.645611,-73.84088,45.491143,86
6596,-73.582992,45.500413,-73.782004,45.453654,40
6597,-73.631258,45.47123,-73.707679,45.52219,48
6598,-73.823802,45.446285,-73.817937,45.458895,99
6599,-73.87149,45.434173,-73.557117,45.543929,63
6600,-73.91563,45.408554,-73.87609,45.468644,68
6601,-73.643936,45.44782,-73.859496,45.439985,51
6602,-73.561537,45.650789,-73.857451,45.500799,47
6603,-73.561976,45.505245,-73.858006,45.480519,39
6604,-73.594993,45.455817,-73.611844,45.557972,66
6605,-73.82585,45.455892,-73.727054,45.518173,7
6606,-73.801685,45.50399,-73.593168,45.580928,41
6607,-73.60868,45.469501,-73.510637,45.666374,52
6608,-73.81476,45.4429,-73.546165,45.596334,82
6609,-73.706642,45.447525,-73.592933,45.47101,12
6610,-73.565063,45.462682,-73.560773,45.519165,69
6611,-73.642278,45.47734,-73.624547,45.528155,19
6612,-73.663847,45.55019,-73.648278,45.56996,34
6613,-73.728479,45.439123,-73.643186,45.505568,3
6614,-73.542863,45.580883,-73.603848,45.623023,63
6615,-73.53186,45.585597,-73.548859,45.462021,3
6616,-73.802146,45.486949,-73.637128,45.479291,56
6617,-73.625947,45.477132,-73.604588,45.4739,35
6618,-73.744035,45.442297,-73.608455,45.514738,8
6619,-73.557104,45.510053,-73.591705,45.543363,99
6620,-73.617105,45.511336,-73.816634,45.513065,25
6621,-73.59619,45.565004,-73.589251,45.564611,57
6622,-73.694584,45.524596,-73.886817,45.487483,65
6623,-73.573065,45.523821,-73.589722,45.446411,55
6624,-73.631802,45.485786,-73.601603,45.557807,98
6625,-73.634739,45.549022,-73.572156,45.521514,87
6626,-73.602687,45.479633,-73.651915,45.444742,15
6627,-73.581579,45.625241,-73.551067,45.554433,100
6628,-73.5991,45.613881,-73.654512,45.566123,62
6629,-73.587211,45.483248,-73.59425,45.490721,54
6630,-73.550813,45.576369,-73.547313,45.465208,67
6631,-73.630449,45.552027,-73.550407,45.622699,60
6632,-73.591286,45.489492,-73.78255,45.451718,1
6633,-73.549061,45.463387,-73.606067,45.493202,37
6634,-73.848237,45.482046,-73.717886,45.529692,22
6635,-73.59061,45.544684,-73.570546,45.520781,25
6636,-73.881454,45.440633,-73.70457,45.538643,67
6637,-73.578115,45.543019,-73.789071,45.491518,52
6638,-73.851463,45.473679,-73.738495,45.441239,36
6639,-73.79865,45.492269,-73.569776,45.639041,40
6640,-73.867136,45.485686,-73.652167,45.44442,22
6641,-73.654098,45.4244,-73.557412,45.614729,66
6642,-73.640088,45.482184,-73.526891,45.566126,22
6643,-73.518025,45.596019,-73.543045,45.607131,51
6644,-73.659677,45.502965,-73.618635,45.519166,29
6645,-73.49736,45.662035,-73.718256,45.515682,31
6646,-73.707343,45.489079,-73.696837,45.497531,70
6647,-73.828805,45.46785,-73.815098,45.442456,18
6648,-73.826285,45.492576,-73.533627,45.551518,67
6649,-73.554585,45.477419,-73.59317,45.532108,42
6650,-73.585348,45.567304,-73.710371,45.492384,10
6651,-73.637528,45.433039,-73.654583,45.464235,86
6652,-73.549061,45.463387,-73.557925,45.475724,11
